iter,loss_mean,MSE_val,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_max_depth,algo_lmbd,algo_S,algo_R
0,2.891600333652986,143.89415032146877,3,150,10,500,10,0,0,5,0.5,30,200
1,3.1426930683737426,142.84143378965456,3,150,10,500,10,0,0,5,0.5,30,200
2,3.4035430431786593,141.3188521921151,3,150,10,500,10,0,0,5,0.5,30,200
3,3.7463847494430826,139.40786729566364,3,150,10,500,10,0,0,5,0.5,30,200
4,3.6619667383039225,138.93471198789985,3,150,10,500,10,0,0,5,0.5,30,200
5,3.612495190253823,137.36748823382078,3,150,10,500,10,0,0,5,0.5,30,200
6,3.793597933308902,137.88954517098088,3,150,10,500,10,0,0,5,0.5,30,200
7,4.120501051663951,137.94311793823795,3,150,10,500,10,0,0,5,0.5,30,200
8,4.363693057123144,135.74093129345607,3,150,10,500,10,0,0,5,0.5,30,200
9,4.721412135923215,136.55535490056542,3,150,10,500,10,0,0,5,0.5,30,200
10,4.47402526169931,134.65101425587875,3,150,10,500,10,0,0,5,0.5,30,200
11,4.2763161317955705,133.82037629243803,3,150,10,500,10,0,0,5,0.5,30,200
12,4.978504186041188,133.39797726193234,3,150,10,500,10,0,0,5,0.5,30,200
13,5.047902634386155,131.99753832687523,3,150,10,500,10,0,0,5,0.5,30,200
14,5.233493884517461,133.65215790835958,3,150,10,500,10,0,0,5,0.5,30,200
15,5.071695496401341,130.56600471113452,3,150,10,500,10,0,0,5,0.5,30,200
16,4.927287938848158,132.0903154841673,3,150,10,500,10,0,0,5,0.5,30,200
17,5.0575458832430895,130.5686507280178,3,150,10,500,10,0,0,5,0.5,30,200
18,4.597751252097986,131.65286748742056,3,150,10,500,10,0,0,5,0.5,30,200
19,5.01573082912033,130.32886704208389,3,150,10,500,10,0,0,5,0.5,30,200
20,4.950134847606362,129.5464449703017,3,150,10,500,10,0,0,5,0.5,30,200
21,4.836097205508194,130.39495611253986,3,150,10,500,10,0,0,5,0.5,30,200
22,5.335716432072793,130.0072033694998,3,150,10,500,10,0,0,5,0.5,30,200
23,5.346388337428254,130.33683314033314,3,150,10,500,10,0,0,5,0.5,30,200
24,5.399552051343144,129.6360062825931,3,150,10,500,10,0,0,5,0.5,30,200
25,5.3821915822055395,129.86655343362904,3,150,10,500,10,0,0,5,0.5,30,200
26,5.019232223500742,128.83739645322245,3,150,10,500,10,0,0,5,0.5,30,200
27,5.146548202462919,129.11141313148255,3,150,10,500,10,0,0,5,0.5,30,200
28,5.405369413803611,128.8765062048439,3,150,10,500,10,0,0,5,0.5,30,200
29,5.208785999416867,127.12629990153746,3,150,10,500,10,0,0,5,0.5,30,200
30,5.707415854118867,126.29588505888523,3,150,10,500,10,0,0,5,0.5,30,200
31,5.479016453331726,126.3529109222479,3,150,10,500,10,0,0,5,0.5,30,200
32,5.51315110383322,126.43147426968567,3,150,10,500,10,0,0,5,0.5,30,200
33,5.44562707997311,126.16427124534226,3,150,10,500,10,0,0,5,0.5,30,200
34,5.872109055770487,126.34814355077455,3,150,10,500,10,0,0,5,0.5,30,200
35,5.998765949397507,125.84646475774355,3,150,10,500,10,0,0,5,0.5,30,200
36,6.307987608916568,126.74068656862454,3,150,10,500,10,0,0,5,0.5,30,200
37,5.844632759920799,124.82380858976563,3,150,10,500,10,0,0,5,0.5,30,200
38,5.95259537138085,125.7231782921036,3,150,10,500,10,0,0,5,0.5,30,200
39,6.27885750696624,125.51922318455159,3,150,10,500,10,0,0,5,0.5,30,200
40,6.151494583727073,126.3763579481782,3,150,10,500,10,0,0,5,0.5,30,200
41,5.990529334680758,124.5705154210154,3,150,10,500,10,0,0,5,0.5,30,200
42,6.099005780915001,124.15073322952752,3,150,10,500,10,0,0,5,0.5,30,200
43,6.498913120065848,125.6840402935787,3,150,10,500,10,0,0,5,0.5,30,200
44,6.472307116901432,125.26185969736866,3,150,10,500,10,0,0,5,0.5,30,200
45,6.254213985022458,124.25387790364461,3,150,10,500,10,0,0,5,0.5,30,200
46,6.590126462103556,124.5134130990102,3,150,10,500,10,0,0,5,0.5,30,200
47,6.326624112532269,123.55534811873818,3,150,10,500,10,0,0,5,0.5,30,200
48,6.467574705222218,125.7873504154301,3,150,10,500,10,0,0,5,0.5,30,200
49,6.737627687565419,122.3423094994787,3,150,10,500,10,0,0,5,0.5,30,200
50,6.961387529902256,124.31389316495556,3,150,10,500,10,0,0,5,0.5,30,200
51,6.794729773527297,123.49154706685137,3,150,10,500,10,0,0,5,0.5,30,200
52,6.664488513070363,123.11168352822268,3,150,10,500,10,0,0,5,0.5,30,200
53,6.811963134354062,123.759598428583,3,150,10,500,10,0,0,5,0.5,30,200
54,6.951075982248428,124.11118342665773,3,150,10,500,10,0,0,5,0.5,30,200
55,7.076019752594523,123.03949163846595,3,150,10,500,10,0,0,5,0.5,30,200
56,7.1269402498505015,122.90832501218667,3,150,10,500,10,0,0,5,0.5,30,200
57,7.042656360725832,123.69165249477494,3,150,10,500,10,0,0,5,0.5,30,200
58,7.387097055289166,123.45937224918357,3,150,10,500,10,0,0,5,0.5,30,200
59,7.328954459225718,123.06408586746929,3,150,10,500,10,0,0,5,0.5,30,200
60,7.33292168797238,122.93740471961027,3,150,10,500,10,0,0,5,0.5,30,200
61,6.964415178735647,122.97599531600616,3,150,10,500,10,0,0,5,0.5,30,200
62,7.044717973264832,123.2848059887457,3,150,10,500,10,0,0,5,0.5,30,200
63,7.354013466047475,122.41646028292787,3,150,10,500,10,0,0,5,0.5,30,200
64,6.867727325466723,123.0549437064311,3,150,10,500,10,0,0,5,0.5,30,200
65,7.401678151543547,122.32447849674138,3,150,10,500,10,0,0,5,0.5,30,200
66,7.213551349872808,121.14426074828074,3,150,10,500,10,0,0,5,0.5,30,200
67,7.502416105203818,120.4549274563912,3,150,10,500,10,0,0,5,0.5,30,200
68,7.241455240620763,120.2651155246017,3,150,10,500,10,0,0,5,0.5,30,200
69,7.501850289493094,122.0609200790471,3,150,10,500,10,0,0,5,0.5,30,200
70,7.243359083787795,122.81916609244355,3,150,10,500,10,0,0,5,0.5,30,200
71,7.583262964196524,122.31814350094804,3,150,10,500,10,0,0,5,0.5,30,200
72,7.42646643154064,122.40085711995434,3,150,10,500,10,0,0,5,0.5,30,200
73,7.825472687501826,119.65585426587664,3,150,10,500,10,0,0,5,0.5,30,200
74,7.655772604185028,120.78153247749442,3,150,10,500,10,0,0,5,0.5,30,200
75,7.793777280921541,120.86078430138284,3,150,10,500,10,0,0,5,0.5,30,200
76,7.768052139132883,118.86822023864363,3,150,10,500,10,0,0,5,0.5,30,200
77,7.8922097429320255,120.24404599840369,3,150,10,500,10,0,0,5,0.5,30,200
78,8.11896125093434,120.66661040062014,3,150,10,500,10,0,0,5,0.5,30,200
79,8.56497115135439,120.52473727159847,3,150,10,500,10,0,0,5,0.5,30,200
80,8.419180467192371,119.69349986555443,3,150,10,500,10,0,0,5,0.5,30,200
81,8.563956792245211,119.31424523931965,3,150,10,500,10,0,0,5,0.5,30,200
82,8.347705671227885,120.35261055019228,3,150,10,500,10,0,0,5,0.5,30,200
83,8.818040100477754,119.40263304731425,3,150,10,500,10,0,0,5,0.5,30,200
84,9.059403342680241,119.50931911635647,3,150,10,500,10,0,0,5,0.5,30,200
85,8.43956640651596,119.35242715287478,3,150,10,500,10,0,0,5,0.5,30,200
86,9.034153515887136,119.2148618730468,3,150,10,500,10,0,0,5,0.5,30,200
87,8.55914675563214,119.39446177810792,3,150,10,500,10,0,0,5,0.5,30,200
88,9.279844879489229,118.49330207993303,3,150,10,500,10,0,0,5,0.5,30,200
89,9.243420204390851,119.87525070626012,3,150,10,500,10,0,0,5,0.5,30,200
90,9.153066055854772,119.18984992538726,3,150,10,500,10,0,0,5,0.5,30,200
91,8.947919847283663,116.61425083241714,3,150,10,500,10,0,0,5,0.5,30,200
92,8.983364604577082,118.55391905883145,3,150,10,500,10,0,0,5,0.5,30,200
93,8.834871414774346,117.86155554320129,3,150,10,500,10,0,0,5,0.5,30,200
94,9.298678933873761,119.33018596404872,3,150,10,500,10,0,0,5,0.5,30,200
95,9.031258403583719,118.08207962547118,3,150,10,500,10,0,0,5,0.5,30,200
96,9.782317907364662,116.84293505720842,3,150,10,500,10,0,0,5,0.5,30,200
97,9.3764342781045,118.17792019299549,3,150,10,500,10,0,0,5,0.5,30,200
98,9.674127068632965,118.79875518120451,3,150,10,500,10,0,0,5,0.5,30,200
99,9.851336696103509,118.14850090886644,3,150,10,500,10,0,0,5,0.5,30,200
100,10.089431616494801,117.83246173323661,3,150,10,500,10,0,0,5,0.5,30,200
101,9.942343443834506,117.57514756884075,3,150,10,500,10,0,0,5,0.5,30,200
102,9.7618205592393,117.94032427657434,3,150,10,500,10,0,0,5,0.5,30,200
